"image_path","cluster_label","tsne_x","tsne_y"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/MFT/13_LU_4_LPB_selected_frame_0007.png","2","-5.659842491149902","30.937946319580078"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/JCUH/17_LUS_1_RAB_selected_frame_0004.png","0","-16.161521911621094","-28.48511505126953"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/MFT/26_LUS_3_LAX_selected_frame_0003.png","2","-17.87674331665039","16.337770462036133"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/JCUH/2_LUS_3_LAX_selected_frame_0001.png","3","6.555544376373291","-16.736478805541992"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/JCUH/21_LUS_2_RPA_selected_frame_0001.png","3","21.390888214111328","14.785110473632812"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/MFT/10_LU_4_LAB_selected_frame_0003.png","2","-35.69982147216797","19.956205368041992"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/UHW/RODGERS-LU-2_0004_selected_frame_0009.png","2","-0.24606437981128693","23.056344985961914"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/MFT/22_LUS_2_LAB_selected_frame_0007.png","1","12.584781646728516","-2.5711920261383057"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/MFT/21_LUS_1_LPB_selected_frame_0001.png","2","-19.90513038635254","-0.5389293432235718"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/MFT/5_LUS_1_RPA_selected_frame_0007.png","1","29.617624282836914","6.9092936515808105"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/JCUH/24_LUS_1_RAA_selected_frame_0004.png","0","-3.6606154441833496","-15.10699462890625"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/JCUH/34_LUS_2_RAA_selected_frame_0005.png","1","5.098756790161133","-7.517013072967529"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/MFT/1_LUS_3_RAB_selected_frame_0001.png","2","-22.922435760498047","25.56580352783203"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/MFT/17_LUS_1_LPA_selected_frame_0005.png","0","-18.5517520904541","1.8672573566436768"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/MFT/15_LU_4_Rax_selected_frame_0009.png","0","-17.590496063232422","-12.142936706542969"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/JCUH/15_LU_4_RAB_selected_frame_0000.png","0","0.369530588388443","-14.131515502929688"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/JCUH/3_LUS_1_Rax_selected_frame_0000.png","3","17.5269832611084","-24.6162166595459"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/JCUH/32_LUS_1_LAA_selected_frame_0009.png","3","13.79766845703125","-23.089242935180664"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/UHW/GARCIA-LU-4_0009_selected_frame_0009.png","2","8.164143562316895","22.39569664001465"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/MFT/35_LUS_3_RAB_selected_frame_0000.png","3","14.183212280273438","-4.120659351348877"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/MFT/5_LUS_1_Rax_selected_frame_0008.png","0","9.193792343139648","38.61058807373047"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/JCUH/22_LUS_1_Rax_selected_frame_0000.png","3","12.693686485290527","-20.829065322875977"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/MFT/3_LUS_2_RAA_selected_frame_0001.png","0","-18.510231018066406","-5.388174533843994"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/MFT/28_LUS_1_RPA_selected_frame_0000.png","1","28.745145797729492","-32.598140716552734"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/JCUH/22_LUS_1_LAA_selected_frame_0007.png","3","19.326833724975586","-20.141199111938477"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/MFT/23_LUS_2_LPB_selected_frame_0002.png","0","-16.720378875732422","-16.535358428955078"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/MFT/17_LUS_1_LPA_selected_frame_0006.png","0","-18.558069229125977","1.82912015914917"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/MFT/12_LUS_2_LAB_selected_frame_0002.png","0","2.8224732875823975","-22.779556274414062"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/JCUH/15_LUS_1_LPA_selected_frame_0009.png","1","31.289356231689453","3.8749983310699463"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/MFT/32_LUS_3_Rax_selected_frame_0000.png","2","-11.841593742370605","31.23517608642578"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/JCUH/19_LUS_3_Rax_selected_frame_0004.png","3","25.043020248413086","-23.764738082885742"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/MFT/19_LUS_2_LAB_selected_frame_0007.png","0","1.817145824432373","-23.133541107177734"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/JCUH/32_LUS_3_LPA_selected_frame_0004.png","3","3.425978422164917","-16.935104370117188"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/MFT/34_LUS_1_LPB_selected_frame_0001.png","2","-27.32135772705078","-3.4680325984954834"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/JCUH/3_LUS_1_LAB_selected_frame_0008.png","3","14.115274429321289","-32.25069046020508"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/JCUH/31_LUS_1_RPB_selected_frame_0005.png","0","-21.353153228759766","18.19988441467285"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/MFT/20_LUS_2_LAX_selected_frame_0006.png","2","-28.81183624267578","20.189680099487305"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/MFT/4_LUS_2_RPB_selected_frame_0007.png","2","-6.208855628967285","41.02592468261719"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/UHW/RODGERS-LU-3_0006_selected_frame_0008.png","2","5.1288838386535645","18.667505264282227"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/MFT/7_LUS_2_RAA_selected_frame_0003.png","0","-5.413361072540283","-2.0680203437805176"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/JCUH/18_LUS_3_LPB_selected_frame_0007.png","0","-17.50661849975586","-25.634931564331055"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/UHW/MCGLYNN-SCAN-2_0008_selected_frame_0005.png","1","12.551218032836914","6.472660064697266"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/JCUH/20_LUS_3_LPA_selected_frame_0006.png","3","14.152573585510254","-26.10262680053711"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/MFT/29_LUS_3_LPA_selected_frame_0005.png","1","14.492877006530762","24.03163719177246"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/MFT/22_LUS_3_LPB_selected_frame_0008.png","2","-20.62489128112793","21.97579574584961"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/JCUH/4_LU_4_LPB_selected_frame_0003.png","2","-0.5534204244613647","22.6081485748291"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/JCUH/14_LU_4_LPA_selected_frame_0003.png","1","30.613536834716797","4.189445495605469"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/JCUH/34_LUS_1_RAB_selected_frame_0001.png","0","0.09561879187822342","-12.6035737991333"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/JCUH/20_LUS_2_RPB_selected_frame_0000.png","3","17.406463623046875","-11.645564079284668"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/JCUH/14_LUS_3_LAB_selected_frame_0005.png","0","10.250748634338379","-7.336698532104492"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/JCUH/38_LUS_1_RPB_selected_frame_0005.png","0","-2.6560218334198","-23.498493194580078"
