"image_path","cluster_label","tsne_x","tsne_y"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/UHW/RODGERS-LU-3_0006_selected_frame_0004.png","1","-18.292184829711914","-4.410240173339844"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/JCUH/19_LUS_2_RAB_selected_frame_0006.png","1","4.688083648681641","21.913713455200195"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/JCUH/21_LUS_2_LAB_selected_frame_0009.png","3","-33.32112503051758","3.784008264541626"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/MFT/10_LU_4_RAB_selected_frame_0006.png","1","14.455116271972656","-25.525005340576172"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/JCUH/30_LUS_2_RPB_selected_frame_0008.png","3","-30.955228805541992","11.659310340881348"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/UHW/LEITCH-SCAN-1_0002_selected_frame_0005.png","3","15.02403450012207","-20.69483184814453"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/JCUH/3_LU_4_Rax_selected_frame_0003.png","3","8.289826393127441","-17.004169464111328"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/JCUH/22_LUS_1_RAB_selected_frame_0009.png","3","15.509976387023926","-13.196808815002441"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/MFT/23_LU_4_RPA_selected_frame_0005.png","0","21.816753387451172","9.108683586120605"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/JCUH/16_LUS_3_RAA_selected_frame_0004.png","3","20.515457153320312","-13.439534187316895"
"/cosma5/data/durham/dc-fras4/ultrasound/output_frames/for_vae/all_images/UHW/LEITCH-LU 25-08_0002_selected_frame_0001.png","1","-18.8799991607666","3.8413610458374023"
